co_code,name,symbol,scripcode
91708,"Sodhani Academy of Fintech Enablers Ltd",NULL,544257
91726,"Basilic Fly Studio Ltd",BASILIC,91726
91727,"Cellecor Gadgets Ltd",CELLECOR,91727
91733,"North Eastern Carrying Corpor. Ltd Partly Paidup",NECCLTDPP,890186
91739,"Mirae Asset Nifty Bank ETF",BANKETF,543944
91775,"Cressanda Solutions Ltd Partly Paidup",NULL,890187
91784,"Alan Scott Industries Ltd Partly Paidup",NULL,890188
91785,"Mirae Asset Nifty 1D Rate Liquid ETF",LIQUID,543946
91799,"DSP BSE Sensex ETF",SENSEXADD,543947
91800,"DSP Nifty Private Bank ETF",PVTBANKADD,543949
91801,"DSP Nifty PSU Bank ETF",PSUBANKADD,543948
91807,"Indifra Ltd",INDIFRA,91807
91808,"Koura Fine Diamond Jewelry Ltd",NULL,544139
91810,"Davin Sons Retail Ltd",NULL,544331
91812,"BLS E-Services Ltd",BLSE,544107
91820,"ICICI Prudential Nifty 200 Quality 30 ETF",QUAL30IETF,543956
91826,"Eiko Lifesciences Ltd Partly Paidup",NULL,890189
91835,"Cello World Ltd",CELLO,544012
91836,"ITC Hotels Ltd",ITCHOTELS,544325
91839,"C P S Shapers Ltd",CPS,91839
91840,"Goyal Salt Ltd",GOYALSALT,91840
91841,"Madhusudan Masala Ltd",MADHUSUDAN,91841
91842,"Techknowgreen Solutions Ltd",NULL,543991
91844,"Vruddhi Engineering Works Ltd",NULL,544157
91845,"Sunita Tools Ltd",NULL,544001
91848,"Newjaisa Technologies Ltd",NEWJAISA,91848
91849,"Holmarc Opto-Mechatronics Ltd",HOLMARC,91849
91850,"Womancart Ltd",WOMANCART,91850
91851,"Rajgor Castor Derivatives Ltd",RCDL,91851
91866,"JNK India Ltd",JNKINDIA,544167
91867,"Shanthala FMCG Products Ltd",SHANTHALA,91867
91869,"Interiors & More Ltd",INM,91869
91871,"IBL Finance Ltd",IBLFL,91871
91872,"Inspire Films Ltd",INSPIRE,91872
91873,"Vishnusurya Projects and Infra Ltd",VISHNUINFR,91873
91874,"Kontor Space Ltd",KONTOR,91874
91875,"Royal Sense Ltd",NULL,544143
91876,"Canarys Automations Ltd",CANARYS,91876
91877,"Maitreya Medicare Ltd",MAITREYA,91877
91886,"HDFC Nifty 1D Rate Liquid ETF-Growth",HDFCLIQUID,543973
91887,"Shree Marutinandan Tubes Ltd",NULL,544083
91888,"Amic Forging Ltd",NULL,544037
91889,"Manoj Ceramic Ltd",NULL,544073
91892,"Sameera Agro and Infra Ltd",SAIFL,91892
91895,"Arkade Developers Ltd",ARKADE,544261
91896,"UTI Nifty Midcap 150 ETF",NIFMID150,543975
91898,"Covance Softsol Ltd",NULL,544361
91900,"Sar Televenture Ltd",SARTELE,91900
91901,"Paragon Fine and Speciality Chemical Ltd",PARAGON,91901
91904,"Graphisads Ltd",GRAPHISAD,91904
91905,"Sheetal Universal Ltd",SHEETAL,91905
91908,"Mish Designs Ltd",NULL,544015
91909,"Qualitek Labs Ltd",NULL,544091
91910,"Shri Balaji Valve Components Ltd",NULL,544074
91921,"Sahara Maritime Ltd",NULL,544056
91922,"Electro Force (India) Ltd",EFORCE,91922
91925,"Entero Healthcare Solutions Ltd",ENTERO,544122
91937,"Australian Premium Solar (India) Ltd",APS,91937
91955,"Shanti Spintex Ltd",NULL,544059
91978,"Perfect Infraengineers Ltd Partly Paidup",PERFECTPP,91978
91980,"Baba Food Processing India Ltd",BABAFP,91980
92015,"Chatha Foods Ltd",NULL,544151
92030,"Mirae Asset S&P BSE Sensex ETF",SENSEXETF,543999
92070,"Navi Nifty 50 ETF",NAVINIFTY,543987
92071,"Rockingdeals Circular Economy Ltd",ROCKINGDCE,92071
92084,"Mayank Cattle Food Ltd",NULL,544106
92148,"Nifty MidSmall India Consumption",NIFTYMSINC,92148
92151,"Siyaram Recycling Industries Ltd",NULL,544047
92152,"Shree OSFM E-Mobility Ltd",SHREEOSFM,92152
92153,"Varyaa Creations Ltd",NULL,544168
92197,"Motilal Oswal Nifty 500 ETF",MONIFTY500,92197
92229,"SRM Contractors Ltd",SRM,544158
92230,"Saraswati Saree Depot Ltd",SSDL,544230
92231,"Brisk Technovision Ltd",NULL,544101
92232,"Presstonic Engineering Ltd",PRESSTONIC,92232
92233,"Megatherm Induction Ltd",MEGATHERM,92233
92234,"HRH Next Services Ltd",HRHNEXT,92234
92237,"Azad Engineering Ltd",AZAD,544061
92281,"Deepak Chemtex Ltd",NULL,544036
92283,"Kalahridhaan Trendz Ltd",KTL,92283
92284,"Brace Port Logistics Ltd",BRACEPORT,92284
92286,"Boss Packaging Solutions Ltd",BOSS,92286
92288,"New Swan Multitech Ltd",NULL,544082
92290,"Swashthik Plascon Ltd",NULL,544035
92291,"Net Avenue Technologies Ltd",CBAZAAR,92291
92292,"Owais Metal and Mineral Processing Ltd",OWAIS,92292
92293,"Pratham EPC Projects Ltd",PRATHAM,92293
92294,"Purv Flexipack Ltd",PURVFLEXI,92294
92295,"Rudra Gas Enterprise Ltd",NULL,544121
92335,"Kross Ltd",KROSS,544253
92356,"Zenith Drugs Ltd",ZENITHDRUG,92356
92357,"V R Infraspace Ltd",VR,92357
92396,"Durlax Top Surface Ltd",DURLAX,92396
92397,"Italian Edibles Ltd",ITALIANE,92397
92398,"Piotex Industries Ltd",NULL,544178
92402,"Kaushalya Logistics Ltd",KLL,92402
92417,"Varanium Cloud Ltd Partly Paidup",CLOUDPP,92417
92421,"Fonebox Retail Ltd",FONEBOX,92421
92423,"Kizi Apparels Ltd",NULL,544221
92424,"Intelligent Supply Chain Infrastructure Trust",NULL,544005
92425,"Kay Cee Energy & Infra Ltd",KCEIL,92425
92427,"Mirae Asset Nifty IT ETF",ITETF,544006
92428,"Mirae Asset Nifty 200 Alpha 30 ETF",ALPHAETF,544007
92430,"Max Estates Ltd",MAXESTATES,544008
92431,"SBI Nifty 1D Rate ETF",LIQUIDSBI,544010
92453,"Edelweiss Gold ETF",EGOLD,92453
92465,"Accent Microcell Ltd",ACCENTMIC,92465
92466,"Addictive Learning Technology Ltd",LAWSIKHO,92466
92467,"Creative Graphics Solutions India Ltd",CGRAPHICS,92467
92469,"Greenhitech Ventures Ltd",NULL,544163
92471,"Magenta Lifecare Ltd",NULL,544188
92472,"Sadhav Shipping Ltd",SADHAV,92472
92516,"Edelweiss Silver ETF",ESILVER,92516
92547,"Kronox Lab Sciences Ltd",KRONOX,544187
92548,"Gabriel Pet Straps Ltd",NULL,544108
92578,"Harshdeep Hortico Ltd",NULL,544105
92579,"Finelistings Technologies Ltd",NULL,544173
92587,"Signoria Creation Ltd",SIGNORIA,92587
92588,"Grill Splendour Services Ltd",BIRDYS,92588
92589,"Mandeep Auto Industries Ltd",MANDEEP,92589
92590,"Sona Machinery Ltd",SONAMAC,92590
92591,"Wise Travel India Ltd",WTICAB,92591
92592,"Gconnect Logitech & Supply Chain Ltd",NULL,544156
92601,"Delaplex Ltd",DELAPLEX,92601
92602,"Enser Communications Ltd",ENSER,92602
92603,"Falcon Technoprojects India Ltd",FALCONTECH,92603
92604,"Pune e-Stock Broking Ltd",NULL,544141
92605,"Thaai Casting Ltd",TCL,92605
92606,"Maxposure Ltd",MAXPOSURE,92606
92616,"Rulka Electricals Ltd",RULKA,92616
92618,"Denta Water & Infra Solutions Ltd",DENTA,544345
92619,"Trident Techlabs Ltd",TECHLABS,92619
92620,"Shree Karni Fabcom Ltd",SHREEKARNI,92620
92621,"Naman In-Store (India) Ltd",NAMAN,92621
92634,"Baroda BNP Paribas Gold ETF",BBNPPGOLD,544043
92635,"Blue Pebble Ltd",BLUEPEBBLE,92635
92636,"Lamosaic India Ltd",LAMOSAIC,92636
92640,"Stallion India Fluorochemicals Ltd",STALLION,544342
92643,"Aimtron Electronics Ltd",AIMTRON,92643
92644,"Paramount Speciality Forgings Ltd",PSFL,92644
92648,"K2 Infragen Ltd",K2INFRA,92648
92649,"DCG Cables & Wires Ltd",DCG,92649
92677,"United Cotfab Ltd",NULL,544195
92681,"Vraj Iron & Steel Ltd",VRAJ,544204
92682,"Aspire & Innovative Advertising Ltd",ASPIRE,92682
92683,"Esconet Technologies Ltd",ESCONET,92683
92684,"Radiowalla Network Ltd",RADIOWALLA,92684
92685,"Retaggio Industries Ltd",NULL,544391
92695,"Resourceful Automobile Ltd",NULL,544236
92696,"M.V.K. Agro Food Product Ltd",MVKAGRO,92696
92697,"Enfuse Solutions Ltd",ENFUSE,92697
92699,"Broach Lifecare Hospital Ltd",NULL,544231
92700,"Emmforce Autotech Ltd",NULL,544166
92701,"Dindigul Farm Product Ltd",NULL,544201
92702,"Sai Swami Metals and Alloys Ltd",NULL,544170
92703,"Faalcon Concepts Ltd",FAALCON,544164
92704,"Associated Coaters Ltd",NULL,544183
92705,"TGIF Agribusiness Ltd",NULL,544175
92708,"Deepak Builders & Engineers India Ltd",DBEIL,544276
92712,"Akiko Global Services Ltd",AKIKO,92712
92713,"Zerodha Nifty 1D Rate Liquid ETF",LIQUIDCASE,544089
92726,"Sustainable Energy Infra Trust",SEITINVIT,92726
92727,"AVP Infracon Ltd",AVPINFRA,92727
92728,"Agarwal Toughened Glass India Ltd",AGARWALTUF,92728
92738,"Tata Silver Exchange Traded Fund",TATSILV,92738
92739,"Tata Gold Exchange Traded Fund",TATAGOLD,92739
92755,"KRN Heat Exchanger and Refrigeration Ltd",KRN,544263
92756,"Silkflex Polymers (India) Ltd",SILKFLEX,92756
92760,"Ganesh Green Bharat Ltd",GGBL,92760
92761,"Vishwas Agri Seeds Ltd",VISHWAS,92761
92762,"Teerth Gopicon Ltd",TGL,92762
92763,"Energy-Mission Machineries (India) Ltd",EMMIL,92763
92764,"Macobs Technologies Ltd",MACOBSTECH,92764
